pdb,Chain,formula,term,estimate,std.error,statistic,p.value
1YCF,A,rate~dist_active,dist_active,0.0327236735303354,0.00414920141806506,7.88674017796797,3.05050986527196e-14
1YCF,A,rate~wcnSC+RSA+dist_active,(Intercept),1.63820028861362,0.319928981061922,5.12051231862783,4.77638699221771e-07
1YCF,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.78130782705439,0.185389368616558,-4.21441549148579,3.10791880797298e-05
1YCF,A,rate~wcnSC+RSA+dist_active,RSA,1.20764311961435,0.255429578958388,4.72789065596467,3.16402268829619e-06
1YCF,A,rate~wcnSC+RSA+dist_active,dist_active,0.011324639907842,0.00396593011625542,2.85548145728161,0.00452448878285333
1YCF,A,rate~wcnSC+dist_active,(Intercept),2.7148437274039,0.230710117763837,11.7673370969491,1.30870612941578e-27
1YCF,A,rate~wcnSC+dist_active,wcnSC,-1.42758364404188,0.12857573860029,-11.1030561409403,4.10743159410767e-25
1YCF,A,rate~wcnSC+dist_active,dist_active,0.0123156874110041,0.00406602328501236,3.02892692631657,0.0026154433821719
1YCF,A,rate~RSA+dist_active,(Intercept),0.336809175133458,0.0854233043881621,3.94282540983199,9.52536758641055e-05
1YCF,A,rate~RSA+dist_active,RSA,2.00137567462484,0.176172180202379,11.3603389157456,4.51852512070233e-26
1YCF,A,rate~RSA+dist_active,dist_active,0.0157701488886178,0.00390334909475274,4.04015846541052,6.42025956273019e-05
1YCF,A,rate~RSA_mono,(Intercept),0.669425058463918,0.0490844238111608,13.6382380903431,5.45629213697397e-35
1YCF,A,rate~RSA_mono,RSA_mono,1.85255671118353,0.165578734494044,11.1883734154894,1.94662530303645e-25
1YCF,A,rate~wcnSC_mono,(Intercept),3.08145268071664,0.156450935827148,19.6959683521556,1.07421009769655e-60
1YCF,A,rate~wcnSC_mono,wcnSC_mono,-1.91229808848638,0.144180696307219,-13.2632046970537,1.77331231005927e-33
1YCF,A,rate~wcnSC_mono+RSA_mono,(Intercept),2.91532052642873,0.363913093988544,8.01103498221614,1.2914793032099e-14
1YCF,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-1.78677563618191,0.287105216223468,-6.2234175320283,1.24258731563059e-09
1YCF,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.159180834419093,0.314751230845135,0.505735383438149,0.613324526556125
1YCF,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),2.54465407082684,0.594845001520205,4.27784391618596,2.37132487459554e-05
1YCF,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.55838196449149,0.408070201293607,-3.81890654978316,0.000155657619100082
1YCF,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.308464163217032,0.367499188866373,0.839360119864627,0.401776244972794
1YCF,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.00445244656856762,0.00565050305069976,0.787973482824017,0.431186017420945
1YCF,A,rate~wcnSC_mono+dist_active,(Intercept),2.98457826403072,0.281213693029905,10.6132039015374,2.55373128710826e-23
1YCF,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.86239831824657,0.187898688529589,-9.9117153654497,7.9068579911224e-21
1YCF,A,rate~wcnSC_mono+dist_active,dist_active,0.00200744710742552,0.00483998678965751,0.414762931112787,0.678540626429867
1YCF,A,rate~RSA_mono+dist_active,(Intercept),0.298100047921092,0.0896918751030477,3.32360146979425,0.000971589445581563
1YCF,A,rate~RSA_mono+dist_active,RSA_mono,1.55415178454665,0.17216699590304,9.02700181527187,7.84482862059687e-18
1YCF,A,rate~RSA_mono+dist_active,dist_active,0.0197796783977236,0.00404523703743733,4.88962160058094,1.47251395171484e-06
1YON,A,rate~RSA,(Intercept),0.448347217268559,0.046830726706821,9.57378304367112,4.79261200050644e-19
1YON,A,rate~RSA,RSA,1.87670848328443,0.149950664810605,12.5155062543724,5.00422139170348e-29
1YON,A,rate~wcnSC,(Intercept),3.07360685273473,0.128797411481369,23.8638868389008,2.19856605900408e-70
1YON,A,rate~wcnSC,wcnSC,-2.25452111795217,0.12861743801455,-17.5288915154501,2.07538895850146e-47
1YON,A,rate~wcnSC+RSA,(Intercept),3.32462780963698,0.29235634540432,11.3718339345059,5.18459612219656e-25
1YON,A,rate~wcnSC+RSA,wcnSC,-2.45651612408037,0.247282027168207,-9.93406658871085,3.37578640501432e-20
1YON,A,rate~wcnSC+RSA,RSA,-0.238453824975409,0.249308119272992,-0.956462331314216,0.339638104290858
1YON,A,rate~dist_active,(Intercept),-0.333473950817333,0.108824454460743,-3.06432917554968,0.00238678515321586
1YON,A,rate~dist_active,dist_active,0.0624849513125335,0.00537741403075278,11.6198884733795,6.98740216398964e-26
1YON,A,rate~wcnSC+RSA+dist_active,(Intercept),2.44107462737015,0.416258774952573,5.86431992370198,1.23485590336531e-08
1YON,A,rate~wcnSC+RSA+dist_active,wcnSC,-1.95407215376781,0.297781812978957,-6.56209368268538,2.4605305809444e-10
1YON,A,rate~wcnSC+RSA+dist_active,RSA,-0.0407553176252681,0.25505566671389,-0.159789892733438,0.87315859427991
1YON,A,rate~wcnSC+RSA+dist_active,dist_active,0.0180672891639745,0.00613486700954851,2.9450172490869,0.00349280329656339
1YON,A,rate~wcnSC+dist_active,(Intercept),2.38852587400308,0.254758438316503,9.37564969304633,2.07513600103342e-18
1YON,A,rate~wcnSC+dist_active,wcnSC,-1.914764626777,0.167527541511379,-11.4295512815541,3.2817908390393e-25
1YON,A,rate~wcnSC+dist_active,dist_active,0.018325298266701,0.00590857820583,3.1014734219172,0.00211586076200266
1YON,A,rate~RSA+dist_active,(Intercept),-0.223826064233493,0.0978015240971218,-2.28857439901675,0.0228257330205311
1YON,A,rate~RSA+dist_active,RSA,1.34187364353887,0.153837278251763,8.72268190641555,2.18747154341072e-16
1YON,A,rate~RSA+dist_active,dist_active,0.0411320632463584,0.00538163811359849,7.64303774763759,3.14857733112406e-13
1YON,A,rate~RSA_mono,(Intercept),0.448347217268559,0.046830726706821,9.57378304367112,4.79261200050644e-19
1YON,A,rate~RSA_mono,RSA_mono,1.87670848328443,0.149950664810605,12.5155062543724,5.00422139170348e-29
1YON,A,rate~wcnSC_mono,(Intercept),3.07360685273473,0.128797411481369,23.8638868389008,2.19856605900408e-70
1YON,A,rate~wcnSC_mono,wcnSC_mono,-2.25452111795217,0.12861743801455,-17.5288915154501,2.07538895850146e-47
1YON,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.32462780963698,0.29235634540432,11.3718339345059,5.18459612219656e-25
1YON,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.45651612408037,0.247282027168207,-9.93406658871085,3.37578640501432e-20
1YON,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.238453824975409,0.249308119272992,-0.956462331314216,0.339638104290858
1YON,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),2.44107462737015,0.416258774952573,5.86431992370198,1.23485590336531e-08
1YON,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.95407215376781,0.297781812978957,-6.56209368268538,2.4605305809444e-10
1YON,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,-0.0407553176252681,0.25505566671389,-0.159789892733438,0.87315859427991
1YON,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0180672891639745,0.00613486700954851,2.9450172490869,0.00349280329656339
1YON,A,rate~wcnSC_mono+dist_active,(Intercept),2.38852587400308,0.254758438316503,9.37564969304633,2.07513600103342e-18
1YON,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.914764626777,0.167527541511379,-11.4295512815541,3.2817908390393e-25
1YON,A,rate~wcnSC_mono+dist_active,dist_active,0.018325298266701,0.00590857820583,3.1014734219172,0.00211586076200266
1YON,A,rate~RSA_mono+dist_active,(Intercept),-0.223826064233493,0.0978015240971218,-2.28857439901675,0.0228257330205311
1YON,A,rate~RSA_mono+dist_active,RSA_mono,1.34187364353887,0.153837278251763,8.72268190641555,2.18747154341072e-16
1YON,A,rate~RSA_mono+dist_active,dist_active,0.0411320632463584,0.00538163811359849,7.64303774763759,3.14857733112406e-13
1YSC,A,rate~RSA,(Intercept),0.300399092757001,0.0267917759179669,11.2123620948752,1.07549110734705e-25
1YSC,A,rate~RSA,RSA,1.48204963161191,0.0905315306201205,16.3705354527887,6.39040498049811e-47
1YSC,A,rate~wcnSC,(Intercept),2.01514661406436,0.0813536285943488,24.7702118379061,4.37708415281412e-84
1YSC,A,rate~wcnSC,wcnSC,-1.20662898557786,0.0676831282761746,-17.8276184377046,2.58788449241651e-53
1YSC,A,rate~wcnSC+RSA,(Intercept),1.42963345138397,0.16504721620333,8.66196646190461,1.02259986944607e-16
1YSC,A,rate~wcnSC+RSA,wcnSC,-0.813729780243563,0.117516000788261,-6.92441688608627,1.65840267942139e-11
1YSC,A,rate~wcnSC+RSA,RSA,0.615344570615705,0.151778821339969,4.05421892977674,6.0003312705885e-05
1YSC,A,rate~dist_active,(Intercept),0.126365551204217,0.0685055230771405,1.84460384401304,0.0658008271365889
1YSC,A,rate~dist_active,dist_active,0.0251941913557639,0.00340072320746886,7.40848043746432,7.10188854277508e-13
1YSC,A,rate~wcnSC+RSA+dist_active,(Intercept),2.32479791921229,0.252430811990545,9.20964402435693,1.61155997711893e-18
1YSC,A,rate~wcnSC+RSA+dist_active,wcnSC,-1.25449113890821,0.149404287618843,-8.3966207322553,7.25478238224965e-16
1YSC,A,rate~wcnSC+RSA+dist_active,RSA,0.433012088558909,0.153423855914345,2.82232568056858,0.00499579949388952
1YSC,A,rate~wcnSC+RSA+dist_active,dist_active,-0.0180677835314973,0.00392097475503331,-4.60798262174576,5.41139956636603e-06
1YSC,A,rate~wcnSC+dist_active,(Intercept),2.85081562305695,0.171661825673455,16.6071612711375,6.28090312978482e-48
1YSC,A,rate~wcnSC+dist_active,wcnSC,-1.58220466466263,0.0947961401300268,-16.6906021963806,2.71622100650562e-48
1YSC,A,rate~wcnSC+dist_active,dist_active,-0.0209218329687122,0.00381976274355306,-5.47725981254301,7.47228216130959e-08
1YSC,A,rate~RSA+dist_active,(Intercept),0.253165586878321,0.0576480401097078,4.39157318091875,1.42768611666522e-05
1YSC,A,rate~RSA+dist_active,RSA,1.43421385749518,0.104263522012056,13.7556628609702,8.88797223577607e-36
1YSC,A,rate~RSA+dist_active,dist_active,0.00301015834385621,0.00325284937125633,0.925391249424383,0.355296364903901
1YSC,A,rate~RSA_mono,(Intercept),0.300399092757001,0.0267917759179669,11.2123620948752,1.07549110734705e-25
1YSC,A,rate~RSA_mono,RSA_mono,1.48204963161191,0.0905315306201205,16.3705354527887,6.39040498049811e-47
1YSC,A,rate~wcnSC_mono,(Intercept),2.01514661406436,0.0813536285943488,24.7702118379061,4.37708415281412e-84
1YSC,A,rate~wcnSC_mono,wcnSC_mono,-1.20662898557786,0.0676831282761746,-17.8276184377046,2.58788449241651e-53
1YSC,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.42963345138397,0.16504721620333,8.66196646190461,1.02259986944607e-16
1YSC,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.813729780243563,0.117516000788261,-6.92441688608627,1.65840267942139e-11
1YSC,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.615344570615705,0.151778821339969,4.05421892977674,6.0003312705885e-05
1YSC,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),2.32479791921229,0.252430811990545,9.20964402435693,1.61155997711893e-18
1YSC,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.25449113890821,0.149404287618843,-8.3966207322553,7.25478238224965e-16
1YSC,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.433012088558909,0.153423855914345,2.82232568056858,0.00499579949388952
1YSC,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,-0.0180677835314973,0.00392097475503331,-4.60798262174576,5.41139956636603e-06
1YSC,A,rate~wcnSC_mono+dist_active,(Intercept),2.85081562305695,0.171661825673455,16.6071612711375,6.28090312978482e-48
1YSC,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.58220466466263,0.0947961401300268,-16.6906021963806,2.71622100650562e-48
1YSC,A,rate~wcnSC_mono+dist_active,dist_active,-0.0209218329687122,0.00381976274355306,-5.47725981254301,7.47228216130959e-08
1YSC,A,rate~RSA_mono+dist_active,(Intercept),0.253165586878321,0.0576480401097078,4.39157318091875,1.42768611666522e-05
1YSC,A,rate~RSA_mono+dist_active,RSA_mono,1.43421385749518,0.104263522012056,13.7556628609702,8.88797223577607e-36
1YSC,A,rate~RSA_mono+dist_active,dist_active,0.00301015834385621,0.00325284937125633,0.925391249424383,0.355296364903901
1YVE,I,rate~RSA,(Intercept),0.176123635375892,0.0157876927447242,11.1557551963853,5.15517583526382e-26
1YVE,I,rate~RSA,RSA,1.03548307652815,0.0559535760589507,18.5061107700641,6.70942571157924e-59
1YVE,I,rate~wcnSC,(Intercept),1.31907324325221,0.0580751478083525,22.7132137072667,1.79198715334743e-79
1YVE,I,rate~wcnSC,wcnSC,-0.601877167566487,0.0358070042282943,-16.8089227383868,8.5499912936263e-51
1YVE,I,rate~wcnSC+RSA,(Intercept),0.658584107285856,0.0985688317541074,6.68146406491637,6.20903174769431e-11
1YVE,I,rate~wcnSC+RSA,wcnSC,-0.265872820503972,0.0536488254983577,-4.95579946129689,9.81795988375407e-07
1YVE,I,rate~wcnSC+RSA,RSA,0.700603177574295,0.0869423531637267,8.05824954214138,5.52873638302393e-15
1YVE,I,rate~dist_active,(Intercept),-0.185052600718891,0.0433019079505398,-4.2735438108238,2.29554965442933e-05
1YVE,I,rate~dist_active,dist_active,0.0255946714636423,0.00191430476171044,13.3702177289542,3.56535587922555e-35
1YVE,I,rate~wcnSC+RSA+dist_active,(Intercept),0.246031240195162,0.157732316079757,1.55980236840469,0.11942810252996
1YVE,I,rate~wcnSC+RSA+dist_active,wcnSC,-0.124244294777821,0.0680564075251828,-1.82560759957609,0.0684951713946848
1YVE,I,rate~wcnSC+RSA+dist_active,RSA,0.725118671122108,0.0864094163330432,8.39166264388734,4.76332517683166e-16
1YVE,I,rate~wcnSC+RSA+dist_active,dist_active,0.00853849240181297,0.00256439789403088,3.32962853451406,0.000932674416371388
1YVE,I,rate~wcnSC+dist_active,(Intercept),1.01326521156296,0.137000354953704,7.39607727224775,5.80425946361913e-13
1YVE,I,rate~wcnSC+dist_active,wcnSC,-0.499896094212923,0.0546394275190959,-9.14899948463432,1.37513625329163e-18
1YVE,I,rate~wcnSC+dist_active,dist_active,0.00670483915234117,0.00272342056445199,2.46191838302812,0.0141493714424028
1YVE,I,rate~RSA+dist_active,(Intercept),-0.0327308758756472,0.0396322008698039,-0.825865714174484,0.409266433274767
1YVE,I,rate~RSA+dist_active,RSA,0.828880338848543,0.0652345316389074,12.7061591157984,2.49621252908693e-32
1YVE,I,rate~RSA+dist_active,dist_active,0.0114645224102151,0.00200638812545404,5.71401029779358,1.87825394773769e-08
1YVE,I,rate~RSA_mono,(Intercept),0.170509072664153,0.0165504027624835,10.302412280302,9.64595052832999e-23
1YVE,I,rate~RSA_mono,RSA_mono,0.960526944278768,0.0547063726427717,17.5578620529446,2.38859954048777e-54
1YVE,I,rate~wcnSC_mono,(Intercept),1.30184105131155,0.0510640684728409,25.4942680880188,4.10931978865529e-93
1YVE,I,rate~wcnSC_mono,wcnSC_mono,-0.739792062510015,0.0392349884801234,-18.8554168401196,1.37407333435907e-60
1YVE,I,rate~wcnSC_mono+RSA_mono,(Intercept),0.898834605509053,0.104200804691982,8.62598526149597,8.08550594132295e-17
1YVE,I,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.487546864879309,0.0689453162939438,-7.07150088050484,5.07580347656817e-12
1YVE,I,rate~wcnSC_mono+RSA_mono,RSA_mono,0.412468466247366,0.0934746735230026,4.41262269983606,1.24691638287656e-05
1YVE,I,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.10621399343369,0.258489639423578,4.27952933007493,2.23829025163326e-05
1YVE,I,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.585255398910184,0.131060632574399,-4.46553162009158,9.8456866949106e-06
1YVE,I,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.365436996671491,0.107793311372053,3.39016393522017,0.000752760850328396
1YVE,I,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,-0.00344749696456544,0.00393237099016949,-0.87669677484241,0.381064928428706
1YVE,I,rate~wcnSC_mono+dist_active,(Intercept),1.77393428727461,0.169118286854979,10.4893108856749,1.92968697436849e-23
1YVE,I,rate~wcnSC_mono+dist_active,wcnSC_mono,-0.941426101581063,0.07915551854177,-11.8933729312161,5.84648650844049e-29
1YVE,I,rate~wcnSC_mono+dist_active,dist_active,-0.0100822155973763,0.00344570126703695,-2.92602719040885,0.00358626965611726
1YVE,I,rate~RSA_mono+dist_active,(Intercept),-0.0340985888940391,0.0408478996923062,-0.834769698096905,0.404238244525325
1YVE,I,rate~RSA_mono+dist_active,RSA_mono,0.75129740203334,0.0656291564107842,11.4476163205701,3.65384494969012e-27
1YVE,I,rate~RSA_mono+dist_active,dist_active,0.0114852078859077,0.00210719175139156,5.45048065906816,7.83460807427773e-08
1Z9H,A,rate~RSA,(Intercept),0.338527573887346,0.0339283433699737,9.97772187683469,3.5014402632337e-20
1Z9H,A,rate~RSA,RSA,1.02745788007943,0.110241770087638,9.32004157101828,4.15445770814365e-18
1Z9H,A,rate~wcnSC,(Intercept),1.27353249259622,0.116031847712068,10.9757150102141,1.91188525434682e-23
1Z9H,A,rate~wcnSC,wcnSC,-0.616583735894694,0.0992149455608531,-6.21462555272496,1.92442794624515e-09
1Z9H,A,rate~wcnSC+RSA,(Intercept),0.0345707466932902,0.21478821257299,0.160952718397162,0.872250558778781
1Z9H,A,rate~wcnSC+RSA,wcnSC,0.223708847502747,0.156104762967274,1.43306868573668,0.152990817221893
1Z9H,A,rate~wcnSC+RSA,RSA,1.24314632645909,0.186437759565151,6.66788921599687,1.45069352653481e-10
1Z9H,A,rate~dist_active,(Intercept),-0.158846332408096,0.0561551977523278,-2.82870221753447,0.00502151559863101
1Z9H,A,rate~dist_active,dist_active,0.0430056707010765,0.00309089558762907,13.9136601291876,1.33505969652476e-33
1Z9H,A,rate~wcnSC+RSA+dist_active,(Intercept),-1.08903552396193,0.197701038080105,-5.5084967410271,8.43461561463829e-08
1Z9H,A,rate~wcnSC+RSA+dist_active,wcnSC,0.649125352362096,0.131341061287755,4.94228800953518,1.35691506528504e-06
1Z9H,A,rate~wcnSC+RSA+dist_active,RSA,1.07752399677125,0.15163638949881,7.10597238784631,1.06476382456505e-11
1Z9H,A,rate~wcnSC+RSA+dist_active,dist_active,0.0398618327553387,0.00333213318984996,11.9628569700522,9.51342374484787e-27
1Z9H,A,rate~wcnSC+dist_active,(Intercept),-0.0850279908613024,0.150383404429839,-0.565408072677141,0.572264034540557
1Z9H,A,rate~wcnSC+dist_active,wcnSC,-0.0500730284502301,0.0946100487537411,-0.52925697756022,0.597060451751532
1Z9H,A,rate~wcnSC+dist_active,dist_active,0.0420236870096195,0.00360853140906959,11.6456481171255,1.10272207747899e-25
1Z9H,A,rate~RSA+dist_active,(Intercept),-0.14602955579888,0.0539570196296388,-2.70640514989945,0.00723331249933373
1Z9H,A,rate~RSA+dist_active,RSA,0.516078164403008,0.104693059549999,4.92944008534337,1.43855896181437e-06
1Z9H,A,rate~RSA+dist_active,dist_active,0.0354029165980969,0.0033434389239319,10.5887732372461,3.74333321859951e-22
1Z9H,A,rate~RSA_mono,(Intercept),0.304625358693327,0.0337320241890747,9.03074647954247,3.22812077630441e-17
1Z9H,A,rate~RSA_mono,RSA_mono,1.05379039231606,0.100189669365678,10.5179545854161,6.21913386747313e-22
1Z9H,A,rate~wcnSC_mono,(Intercept),1.57940959741931,0.0905820901840163,17.4362238077169,3.18628225567838e-46
1Z9H,A,rate~wcnSC_mono,wcnSC_mono,-1.11995037055959,0.0974616060248763,-11.4911955203542,3.55182600106005e-25
1Z9H,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.24722892693615,0.225113723007337,5.54043934005524,7.14175097213105e-08
1Z9H,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.840805159173114,0.198668387653016,-4.23220407185073,3.1706426202383e-05
1Z9H,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.320164513556989,0.19874211647555,1.61095453361732,0.108353701038473
1Z9H,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),-0.245486388861685,0.262923523655416,-0.933679822363158,0.351303296815928
1Z9H,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,0.0846352232430428,0.205521438784907,0.411807272970776,0.680807417256325
1Z9H,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.628669761928315,0.179482755661959,3.50267500412331,0.000538890236729986
1Z9H,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0342888096879894,0.0039393425848393,8.70419592851636,3.2285256753063e-16
1Z9H,A,rate~wcnSC_mono+dist_active,(Intercept),0.499962650187172,0.157563830506989,3.17308006906443,0.00168201887100175
1Z9H,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-0.51565613594139,0.115770186026694,-4.45413584998898,1.2329018929985e-05
1Z9H,A,rate~wcnSC_mono+dist_active,dist_active,0.0315640088530211,0.00394124146431774,8.008646295536,3.44417044733123e-14
1Z9H,A,rate~RSA_mono+dist_active,(Intercept),-0.139462286068527,0.0532368616078346,-2.61965641580951,0.00929795248488014
1Z9H,A,rate~RSA_mono+dist_active,RSA_mono,0.567035548417596,0.0989120425099572,5.73272509624411,2.63057918692241e-08
1Z9H,A,rate~RSA_mono+dist_active,dist_active,0.0334495808095101,0.00336607926635432,9.93725285790376,4.82414328764427e-20
1ZE1,A,rate~RSA,(Intercept),0.637359804341975,0.0705210162927751,9.03787038031204,1.86286884580835e-17
1ZE1,A,rate~RSA,RSA,1.53327094378681,0.221246383945171,6.93015142867505,2.49314719219668e-11
1ZE1,A,rate~wcnSC,(Intercept),2.9968560028654,0.189267892104237,15.8339376507396,1.15866386273379e-41
1ZE1,A,rate~wcnSC,wcnSC,-2.29905637911986,0.212476822893829,-10.8202689959679,2.55329975917142e-23
1ZE1,A,rate~wcnSC+RSA,(Intercept),3.76668412941727,0.392009776198363,9.60864845245918,2.86800716204572e-19
1ZE1,A,rate~wcnSC+RSA,wcnSC,-2.97163034954324,0.367246510372114,-8.0916503373503,1.41073392403509e-14
1ZE1,A,rate~wcnSC+RSA,RSA,-0.782903889924534,0.34980833400898,-2.23809387544333,0.0259364634183796
1ZE1,A,rate~dist_active,(Intercept),0.0145434468944712,0.0946890243275453,0.15359168602438,0.87803293197953
1ZE1,A,rate~dist_active,dist_active,0.0442220808189535,0.00379934263026307,11.6394032132584,3.60374870108014e-26
1ZE1,A,rate~wcnSC+RSA+dist_active,(Intercept),0.909013324326763,0.613501141122313,1.48168155427364,0.139460820851248
1ZE1,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.835724340177433,0.504438669682631,-1.65674122624903,0.0986034837808256
1ZE1,A,rate~wcnSC+RSA+dist_active,RSA,0.398916417269621,0.388574970993656,1.02661377352617,0.3054185301546
1ZE1,A,rate~wcnSC+RSA+dist_active,dist_active,0.0323862811340828,0.0055271643243102,5.85947499183944,1.20654546170216e-08
1ZE1,A,rate~wcnSC+dist_active,(Intercept),1.45546806813709,0.305072153100671,4.77089781333401,2.84785418156194e-06
1ZE1,A,rate~wcnSC+dist_active,wcnSC,-1.28033685840453,0.258662569505586,-4.94983429899348,1.23100183018864e-06
1ZE1,A,rate~wcnSC+dist_active,dist_active,0.0294409957445252,0.00472469257103598,6.23130400589635,1.5346518276323e-09
1ZE1,A,rate~RSA+dist_active,(Intercept),-0.0953723409326508,0.0943677398444822,-1.01064559869532,0.312987167727384
1ZE1,A,rate~RSA+dist_active,RSA,0.951624391582236,0.199802225482161,4.76283179171696,2.95589359578779e-06
1ZE1,A,rate~RSA+dist_active,dist_active,0.0390034484614966,0.00383149104009183,10.1797049904003,3.81716070914448e-21
1ZE1,A,rate~RSA_mono,(Intercept),0.637359804341975,0.0705210162927751,9.03787038031204,1.86286884580835e-17
1ZE1,A,rate~RSA_mono,RSA_mono,1.53327094378681,0.221246383945171,6.93015142867505,2.49314719219668e-11
1ZE1,A,rate~wcnSC_mono,(Intercept),2.9968560028654,0.189267892104237,15.8339376507396,1.15866386273379e-41
1ZE1,A,rate~wcnSC_mono,wcnSC_mono,-2.29905637911986,0.212476822893829,-10.8202689959679,2.55329975917142e-23
1ZE1,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.76668412941727,0.392009776198363,9.60864845245918,2.86800716204572e-19
1ZE1,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.97163034954324,0.367246510372114,-8.0916503373503,1.41073392403509e-14
1ZE1,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.782903889924534,0.34980833400898,-2.23809387544333,0.0259364634183796
1ZE1,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.909013324326763,0.613501141122313,1.48168155427364,0.139460820851248
1ZE1,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.835724340177433,0.504438669682631,-1.65674122624903,0.0986034837808256
1ZE1,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.398916417269621,0.388574970993656,1.02661377352617,0.3054185301546
1ZE1,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0323862811340828,0.0055271643243102,5.85947499183944,1.20654546170216e-08
1ZE1,A,rate~wcnSC_mono+dist_active,(Intercept),1.45546806813709,0.305072153100671,4.77089781333401,2.84785418156194e-06
1ZE1,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.28033685840453,0.258662569505586,-4.94983429899348,1.23100183018864e-06
1ZE1,A,rate~wcnSC_mono+dist_active,dist_active,0.0294409957445252,0.00472469257103598,6.23130400589635,1.5346518276323e-09
1ZE1,A,rate~RSA_mono+dist_active,(Intercept),-0.0953723409326508,0.0943677398444822,-1.01064559869532,0.312987167727384
1ZE1,A,rate~RSA_mono+dist_active,RSA_mono,0.951624391582236,0.199802225482161,4.76283179171696,2.95589359578779e-06
1ZE1,A,rate~RSA_mono+dist_active,dist_active,0.0390034484614966,0.00383149104009183,10.1797049904003,3.81716070914448e-21
1ZIO,A,rate~RSA,(Intercept),0.174605073928675,0.0878468332854933,1.98760806051171,0.0481240329178058
1ZIO,A,rate~RSA,RSA,3.17139999977831,0.253152554396334,12.5276239354598,2.14295180032819e-27
1ZIO,A,rate~wcnSC,(Intercept),4.23354740097648,0.230927616171957,18.3327896037519,7.88752659808171e-46
1ZIO,A,rate~wcnSC,wcnSC,-3.85920595722455,0.268982402773565,-14.3474291159236,3.40429193923088e-33
1ZIO,A,rate~wcnSC+RSA,(Intercept),3.2465399028502,0.543615073658318,5.97213002391978,9.64277925265753e-09
1ZIO,A,rate~wcnSC+RSA,wcnSC,-2.96772704707442,0.519163297848527,-5.7163652734564,3.62583575945538e-08
1ZIO,A,rate~wcnSC+RSA,RSA,0.919856351742213,0.459342531419527,2.00254992477953,0.0464876182999569
1ZIO,A,rate~dist_active,(Intercept),-0.651442588478453,0.156450364717639,-4.16389306381085,4.52860069554954e-05
1ZIO,A,rate~dist_active,dist_active,0.122002549845039,0.0106296552826474,11.4775640978879,4.26197449914226e-24
1ZIO,A,rate~wcnSC+RSA+dist_active,(Intercept),1.35852749794942,0.654102827448308,2.07693261814677,0.0390071970464086
1ZIO,A,rate~wcnSC+RSA+dist_active,wcnSC,-1.71229554649021,0.561624984080436,-3.04882367242583,0.00258850035632299
